id,order_id,user_id,product_id,status,created_at,shipped_at,delivered_at,returned_at,sale_price
56573,39022,31238,23734,Returned,2020-02-09 04:51:12+00:00,2020-02-11 15:04:00+00:00,2020-02-12 13:53:00+00:00,2020-02-14 08:43:00+00:00,169.99000549316406
58706,40483,32396,20011,Returned,2023-10-11 14:22:57+00:00,2023-10-12 01:19:00+00:00,2023-10-16 15:12:00+00:00,2023-10-16 17:10:00+00:00,169.99000549316406
65297,45077,36019,23774,Returned,2023-12-24 12:45:51+00:00,2023-12-22 14:39:00+00:00,2023-12-26 07:29:00+00:00,2023-12-27 05:20:00+00:00,169.99000549316406
87928,60542,48264,8747,Returned,2024-05-07 14:38:21.618032+00:00,2024-05-09 11:02:02.618032+00:00,2024-05-10 22:24:02.618032+00:00,2024-05-10 22:51:02.618032+00:00,169.99000549316406
93579,64463,51386,24051,Returned,2024-01-05 03:54:41+00:00,2024-01-07 06:03:00+00:00,2024-01-07 14:59:00+00:00,2024-01-10 02:57:00+00:00,169.99000549316406
102838,70848,56547,24378,Returned,2023-05-01 16:27:28+00:00,2023-05-03 01:07:00+00:00,2023-05-06 09:18:00+00:00,2023-05-08 13:28:00+00:00,169.99000549316406
106755,73530,58747,23774,Returned,2022-08-31 02:29:03+00:00,2022-08-31 16:17:00+00:00,2022-09-03 01:46:00+00:00,2022-09-04 23:03:00+00:00,169.99000549316406
144800,99932,80055,8747,Returned,2023-11-22 07:06:34+00:00,2023-11-22 23:17:00+00:00,2023-11-24 00:13:00+00:00,2023-11-25 21:11:00+00:00,169.99000549316406
158517,109341,87534,20295,Returned,2024-04-28 09:51:53+00:00,2024-05-01 03:31:00+00:00,2024-05-02 00:13:00+00:00,2024-05-02 03:51:00+00:00,169.99000549316406
160930,110983,88821,18069,Returned,2022-02-13 01:58:36+00:00,2022-02-09 17:49:00+00:00,2022-02-10 03:52:00+00:00,2022-02-11 18:14:00+00:00,169.99000549316406
168568,116283,93124,8243,Returned,2023-05-19 12:42:37+00:00,2023-05-16 05:22:00+00:00,2023-05-20 23:54:00+00:00,2023-05-22 13:48:00+00:00,169.99000549316406
24195,16691,13315,8091,Shipped,2023-10-20 06:18:22+00:00,2023-10-17 09:23:00+00:00,,,169.99000549316406
30411,21016,16751,8243,Shipped,2021-09-13 01:54:40+00:00,2021-09-15 01:14:00+00:00,,,169.99000549316406
33041,22839,18198,20298,Shipped,2021-03-14 23:55:44+00:00,2021-03-16 23:08:00+00:00,,,169.99000549316406
35782,24720,19782,23774,Shipped,2023-12-13 17:21:59+00:00,2023-12-16 05:53:00+00:00,,,169.99000549316406
37669,26020,20831,23877,Shipped,2024-03-04 18:08:14+00:00,2024-03-03 10:29:00+00:00,,,169.99000549316406
40949,28280,22621,19991,Shipped,2024-03-08 07:41:34+00:00,2024-03-11 06:25:00+00:00,,,169.99000549316406
42167,29122,23299,23734,Shipped,2024-01-21 17:14:52+00:00,2024-01-18 17:55:00+00:00,,,169.99000549316406
48756,33659,26899,20011,Shipped,2024-03-23 07:55:00+00:00,2024-03-25 22:43:00+00:00,,,169.99000549316406
54767,37775,30218,19874,Shipped,2023-11-29 02:11:15+00:00,2023-11-26 05:36:00+00:00,,,169.99000549316406
57603,39701,31764,18069,Shipped,2023-02-08 09:40:25+00:00,2023-02-10 23:20:00+00:00,,,169.99000549316406
57913,39924,31916,24051,Shipped,2022-11-14 06:29:46+00:00,2022-11-13 23:36:00+00:00,,,169.99000549316406
59504,41031,32818,14259,Shipped,2023-09-21 12:31:03+00:00,2023-09-21 20:45:00+00:00,,,169.99000549316406
62922,43419,34712,14259,Shipped,2022-03-26 10:03:18+00:00,2022-03-24 18:43:00+00:00,,,169.99000549316406
71065,48990,39130,19874,Shipped,2024-05-10 12:49:28.189982+00:00,2024-05-09 16:04:05.189982+00:00,,,169.99000549316406
77332,53223,42481,20298,Shipped,2021-12-02 00:34:21+00:00,2021-12-01 02:29:00+00:00,,,169.99000549316406
79067,54445,43480,23774,Shipped,2022-02-04 02:49:44+00:00,2022-02-05 21:45:00+00:00,,,169.99000549316406
81527,56142,44778,23734,Shipped,2023-12-26 23:58:34+00:00,2023-12-27 07:19:00+00:00,,,169.99000549316406
83595,57599,45908,8091,Shipped,2023-01-11 16:04:11+00:00,2023-01-12 06:02:00+00:00,,,169.99000549316406
87883,60513,48239,19991,Shipped,2022-04-11 22:35:02+00:00,2022-04-13 21:02:00+00:00,,,169.99000549316406
91056,62723,50020,8243,Shipped,2019-11-05 22:11:57+00:00,2019-11-06 16:56:00+00:00,,,169.99000549316406
92240,63530,50647,19991,Shipped,2023-07-26 04:40:25+00:00,2023-07-28 02:04:00+00:00,,,169.99000549316406
92692,63842,50884,23774,Shipped,2023-03-05 23:54:47+00:00,2023-03-07 20:28:00+00:00,,,169.99000549316406
104873,72204,57616,23734,Shipped,2024-03-21 10:24:50+00:00,2024-03-24 10:47:00+00:00,,,169.99000549316406
107056,73729,58897,23877,Shipped,2023-09-02 09:39:18+00:00,2023-08-30 05:51:00+00:00,,,169.99000549316406
112193,77344,61859,19874,Shipped,2024-01-12 13:54:43+00:00,2024-01-13 15:27:00+00:00,,,169.99000549316406
112474,77522,61998,22489,Shipped,2023-08-25 00:49:51+00:00,2023-08-25 02:18:00+00:00,,,169.99000549316406
119353,82241,65742,22489,Shipped,2023-11-05 00:21:37+00:00,2023-11-07 16:20:00+00:00,,,169.99000549316406
121586,83822,67004,19888,Shipped,2023-04-28 02:10:12+00:00,2023-04-29 18:09:00+00:00,,,169.99000549316406
126839,87433,69923,23877,Shipped,2022-09-18 14:58:19+00:00,2022-09-21 00:49:00+00:00,,,169.99000549316406
134375,92670,74162,8243,Shipped,2023-08-20 05:55:04+00:00,2023-08-21 12:18:00+00:00,,,169.99000549316406
136571,94205,75369,20298,Shipped,2023-10-18 23:37:45+00:00,2023-10-19 13:56:00+00:00,,,169.99000549316406
141474,97618,78177,8243,Shipped,2024-04-06 07:38:00+00:00,2024-04-08 04:17:00+00:00,,,169.99000549316406
149789,103365,82771,14259,Shipped,2021-03-09 22:11:38+00:00,2021-03-12 08:42:00+00:00,,,169.99000549316406
153961,106226,85015,19888,Shipped,2022-12-10 06:14:50+00:00,2022-12-11 09:02:00+00:00,,,169.99000549316406
155116,107026,85662,19958,Shipped,2021-05-05 23:13:20+00:00,2021-05-06 17:39:00+00:00,,,169.99000549316406
161078,111081,88893,20011,Shipped,2023-09-28 14:44:20+00:00,2023-09-28 22:46:00+00:00,,,169.99000549316406
162919,112384,89973,23774,Shipped,2021-12-03 11:49:05+00:00,2021-12-03 22:11:00+00:00,,,169.99000549316406
167762,115696,92666,8091,Shipped,2023-08-29 00:42:38+00:00,2023-08-30 02:31:00+00:00,,,169.99000549316406
168875,116506,93297,24051,Shipped,2023-07-12 08:04:19+00:00,2023-07-12 23:36:00+00:00,,,169.99000549316406
171808,118502,94854,20011,Shipped,2022-01-23 07:25:18+00:00,2022-01-26 07:02:00+00:00,,,169.99000549316406
37351,25791,20653,20635,Cancelled,2024-01-25 14:25:07+00:00,,,,170.0
64472,44495,35559,23964,Cancelled,2020-11-06 00:40:46+00:00,,,,170.0
69438,47899,38246,8267,Cancelled,2022-08-18 04:33:17+00:00,,,,170.0
72230,49769,39743,23911,Cancelled,2022-05-14 12:23:04+00:00,,,,170.0
72695,50085,39977,14128,Cancelled,2023-10-24 09:36:25+00:00,,,,170.0
80796,55628,44386,19704,Cancelled,2024-03-01 05:45:03+00:00,,,,170.0
86001,59228,47202,14128,Cancelled,2022-05-07 05:00:09+00:00,,,,170.0
88650,61052,48680,10312,Cancelled,2019-10-15 14:33:45+00:00,,,,170.0
115091,79292,63455,19704,Cancelled,2023-12-06 13:21:27+00:00,,,,170.0
116627,80371,64314,14128,Cancelled,2023-07-08 22:12:43+00:00,,,,170.0
122164,84232,67340,6001,Cancelled,2020-10-23 04:51:03+00:00,,,,170.0
124777,85999,68728,19704,Cancelled,2023-11-04 06:58:44+00:00,,,,170.0
128617,88657,70931,23964,Cancelled,2023-05-31 05:57:39+00:00,,,,170.0
139713,96380,77166,6495,Cancelled,2022-05-10 00:06:50+00:00,,,,170.0
180125,124305,99598,19704,Cancelled,2022-08-20 13:49:49+00:00,,,,170.0
3106,2134,1637,21042,Complete,2023-09-03 00:25:19+00:00,2023-09-03 23:57:00+00:00,2023-09-07 14:13:00+00:00,,170.0
10942,7507,5896,6495,Complete,2024-05-09 14:26:20.221183+00:00,2024-05-09 22:19:58.221183+00:00,2024-05-13 21:20:58.221183+00:00,,170.0
16809,11593,9149,20987,Complete,2023-10-11 10:54:57+00:00,2023-10-13 10:47:00+00:00,2023-10-16 21:55:00+00:00,,170.0
22910,15791,12578,20987,Complete,2023-07-06 09:27:21+00:00,2023-07-07 20:59:00+00:00,2023-07-08 19:17:00+00:00,,170.0
28052,19388,15454,6495,Complete,2021-06-12 22:33:21+00:00,2021-06-11 04:56:00+00:00,2021-06-12 18:14:00+00:00,,170.0
32500,22474,17898,14128,Complete,2024-02-01 05:03:20+00:00,2024-02-02 17:28:00+00:00,2024-02-06 18:29:00+00:00,,170.0
40070,27672,22145,20635,Complete,2023-07-27 07:14:14+00:00,2023-07-28 01:18:00+00:00,2023-07-28 07:23:00+00:00,,170.0
50597,34926,27927,8267,Complete,2023-11-04 10:24:55+00:00,2023-11-06 02:16:00+00:00,2023-11-06 03:18:00+00:00,,170.0
53184,36688,29360,20987,Complete,2020-12-09 12:38:58+00:00,2020-12-07 19:57:00+00:00,2020-12-11 15:37:00+00:00,,170.0
54899,37870,30290,6495,Complete,2024-04-16 13:30:56+00:00,2024-04-18 18:36:00+00:00,2024-04-23 10:02:00+00:00,,170.0
69552,47974,38308,28617,Complete,2022-09-20 03:55:52+00:00,2022-09-20 18:25:00+00:00,2022-09-23 13:12:00+00:00,,170.0
71838,49508,39539,19704,Complete,2023-01-11 03:47:50+00:00,2023-01-13 03:00:00+00:00,2023-01-17 10:37:00+00:00,,170.0
75882,52240,41691,19704,Complete,2024-04-30 09:51:19+00:00,2024-04-30 18:24:00+00:00,2024-05-02 04:51:00+00:00,,170.0
86511,59561,47482,2629,Complete,2020-02-25 11:29:57+00:00,2020-02-28 07:28:00+00:00,2020-03-03 20:20:00+00:00,,170.0
94096,64809,51669,21042,Complete,2024-05-05 10:59:18+00:00,2024-05-06 23:02:00+00:00,2024-05-07 13:25:00+00:00,,170.0
104851,72190,57609,23911,Complete,2023-10-25 08:44:03+00:00,2023-10-22 23:09:00+00:00,2023-10-23 13:57:00+00:00,,170.0
107254,73866,59017,13448,Complete,2022-02-20 04:20:39+00:00,2022-02-22 14:25:00+00:00,2022-02-26 11:34:00+00:00,,170.0
110144,75896,60669,28617,Complete,2020-08-29 10:47:58+00:00,2020-08-31 19:23:00+00:00,2020-09-02 18:45:00+00:00,,170.0
116841,80521,64435,10285,Complete,2023-02-24 11:16:56+00:00,2023-02-22 08:32:00+00:00,2023-02-25 14:24:00+00:00,,170.0
124093,85555,68366,23911,Complete,2023-05-15 20:57:07+00:00,2023-05-14 21:23:00+00:00,2023-05-18 10:40:00+00:00,,170.0
129369,89157,71327,19704,Complete,2024-03-21 00:23:02+00:00,2024-03-23 11:43:00+00:00,2024-03-23 15:56:00+00:00,,170.0
160066,110402,88372,6495,Complete,2021-07-27 16:04:01+00:00,2021-07-30 10:28:00+00:00,2021-08-03 11:08:00+00:00,,170.0
160987,111023,88852,20635,Complete,2022-09-08 13:41:48+00:00,2022-09-07 10:01:00+00:00,2022-09-11 09:07:00+00:00,,170.0
169433,116880,93587,10312,Complete,2024-01-21 01:07:12+00:00,2024-01-22 19:16:00+00:00,2024-01-22 19:24:00+00:00,,170.0
169950,117233,93868,28617,Complete,2021-09-04 03:53:57+00:00,2021-09-03 21:02:00+00:00,2021-09-07 22:16:00+00:00,,170.0
173166,119444,95631,20987,Complete,2024-04-16 20:29:55+00:00,2024-04-18 23:24:00+00:00,2024-04-22 03:00:00+00:00,,170.0
175779,121294,97176,20540,Complete,2023-08-08 11:41:37+00:00,2023-08-05 16:18:00+00:00,2023-08-07 19:44:00+00:00,,170.0
177141,122247,97946,19704,Complete,2024-03-14 07:40:20+00:00,2024-03-14 13:26:00+00:00,2024-03-16 23:57:00+00:00,,170.0
177190,122286,97977,20540,Complete,2024-04-30 05:27:55+00:00,2024-05-01 07:55:00+00:00,2024-05-04 10:10:00+00:00,,170.0
4728,3187,2440,23964,Processing,2022-08-23 08:08:43+00:00,,,,170.0
7730,5291,4099,21042,Processing,2024-04-10 14:19:07+00:00,,,,170.0
11050,7580,5953,6001,Processing,2023-06-21 10:22:24+00:00,,,,170.0
24344,16799,13396,28617,Processing,2023-07-12 00:07:56+00:00,,,,170.0
29977,20703,16505,14128,Processing,2023-06-16 13:25:59+00:00,,,,170.0
30235,20886,16647,20987,Processing,2021-09-05 17:22:23+00:00,,,,170.0
43788,30246,24178,23964,Processing,2023-05-15 12:57:35+00:00,,,,170.0
46866,32370,25874,13448,Processing,2021-01-30 03:27:10+00:00,,,,170.0
48623,33566,26827,22163,Processing,2023-02-24 07:19:38+00:00,,,,170.0
77346,53232,42490,8267,Processing,2022-11-05 00:13:51+00:00,,,,170.0
77881,53599,42785,21042,Processing,2023-06-16 10:26:02+00:00,,,,170.0
79034,54420,43462,23911,Processing,2024-05-07 03:46:28.637040+00:00,,,,170.0
85387,58824,46892,20635,Processing,2024-05-10 02:26:06+00:00,,,,170.0
90412,62263,49649,20635,Processing,2022-11-19 16:16:49+00:00,,,,170.0
95059,65489,52214,10312,Processing,2023-07-08 13:46:06+00:00,,,,170.0
102702,70755,56466,20540,Processing,2021-08-16 22:21:03+00:00,,,,170.0
104443,71914,57385,20635,Processing,2022-07-11 15:08:19+00:00,,,,170.0
111459,76832,61473,23911,Processing,2024-04-27 11:18:16+00:00,,,,170.0
114199,78676,62935,2629,Processing,2023-04-30 04:10:52+00:00,,,,170.0
119423,82292,65781,21042,Processing,2023-07-10 07:04:30+00:00,,,,170.0
128986,88902,71140,2629,Processing,2023-02-14 08:03:10+00:00,,,,170.0
132099,91073,72895,19704,Processing,2024-03-21 00:23:14+00:00,,,,170.0
140361,96830,77502,28617,Processing,2023-08-29 12:46:02+00:00,,,,170.0
153031,105599,84519,23911,Processing,2024-05-09 07:25:34+00:00,,,,170.0
158595,109394,87576,2629,Processing,2023-04-08 16:31:02+00:00,,,,170.0
159952,110323,88321,22163,Processing,2021-07-28 13:20:44+00:00,,,,170.0
162516,112116,89751,20987,Processing,2023-06-11 05:44:49+00:00,,,,170.0
170583,117667,94199,8267,Processing,2021-04-18 11:57:19+00:00,,,,170.0
175639,121197,97075,8267,Processing,2023-06-21 13:55:31+00:00,,,,170.0
179424,123824,99208,10312,Processing,2024-01-19 18:04:00+00:00,,,,170.0
6976,4765,3678,23911,Returned,2022-05-14 11:03:22+00:00,2022-05-12 06:55:00+00:00,2022-05-16 12:12:00+00:00,2022-05-19 08:43:00+00:00,170.0
9070,6200,4820,6495,Returned,2022-09-07 18:24:17+00:00,2022-09-05 02:19:00+00:00,2022-09-06 20:05:00+00:00,2022-09-07 16:12:00+00:00,170.0
9535,6521,5086,20540,Returned,2023-08-16 04:35:18+00:00,2023-08-16 01:44:00+00:00,2023-08-20 15:59:00+00:00,2023-08-22 02:50:00+00:00,170.0
48446,33446,26735,28617,Returned,2019-11-23 09:33:07+00:00,2019-11-25 00:54:00+00:00,2019-11-25 19:05:00+00:00,2019-11-26 12:36:00+00:00,170.0
55860,38538,30825,22163,Returned,2024-01-22 08:14:27+00:00,2024-01-20 14:27:00+00:00,2024-01-22 18:49:00+00:00,2024-01-24 22:01:00+00:00,170.0
62079,42825,34234,23964,Returned,2023-06-11 12:18:34+00:00,2023-06-08 14:33:00+00:00,2023-06-13 09:20:00+00:00,2023-06-14 01:28:00+00:00,170.0
119685,82473,65932,6495,Returned,2023-02-17 20:56:54+00:00,2023-02-17 22:16:00+00:00,2023-02-20 04:05:00+00:00,2023-02-22 08:03:00+00:00,170.0
130074,89633,71696,6001,Returned,2023-09-05 08:37:45+00:00,2023-09-04 04:15:00+00:00,2023-09-06 18:45:00+00:00,2023-09-09 12:41:00+00:00,170.0
141207,97426,78007,21042,Returned,2022-02-28 12:49:10+00:00,2022-03-03 14:26:00+00:00,2022-03-07 16:41:00+00:00,2022-03-08 19:47:00+00:00,170.0
150718,104003,83267,20540,Returned,2024-02-11 18:05:02+00:00,2024-02-11 12:20:00+00:00,2024-02-16 12:19:00+00:00,2024-02-17 07:58:00+00:00,170.0
155461,107262,85823,21042,Returned,2024-02-18 06:14:12+00:00,2024-02-20 05:54:00+00:00,2024-02-21 13:03:00+00:00,2024-02-21 22:39:00+00:00,170.0
173924,119977,96054,20635,Returned,2020-08-24 02:07:07+00:00,2020-08-24 08:33:00+00:00,2020-08-26 21:38:00+00:00,2020-08-27 11:17:00+00:00,170.0
179887,124150,99480,20635,Returned,2023-02-08 10:27:29+00:00,2023-02-07 07:30:00+00:00,2023-02-07 22:12:00+00:00,2023-02-10 07:57:00+00:00,170.0
591,422,317,6495,Shipped,2024-04-12 11:11:32+00:00,2024-04-10 09:25:00+00:00,,,170.0
10693,7333,5751,6495,Shipped,2023-08-19 00:29:20+00:00,2023-08-19 13:25:00+00:00,,,170.0
13692,9449,7460,20635,Shipped,2023-12-17 13:34:19+00:00,2023-12-18 07:13:00+00:00,,,170.0
15082,10398,8218,20987,Shipped,2023-10-03 04:14:30+00:00,2023-10-05 20:42:00+00:00,,,170.0
21572,14849,11833,22163,Shipped,2024-04-20 13:01:51+00:00,2024-04-21 17:00:00+00:00,,,170.0
27761,19198,15310,23964,Shipped,2022-06-30 22:25:26+00:00,2022-06-27 21:51:00+00:00,,,170.0
28812,19922,15889,21042,Shipped,2023-01-22 00:22:59+00:00,2023-01-22 16:33:00+00:00,,,170.0
32873,22729,18116,21042,Shipped,2023-02-02 03:39:44+00:00,2023-02-04 06:35:00+00:00,,,170.0
39808,27490,21981,6495,Shipped,2023-10-25 15:16:20+00:00,2023-10-27 23:39:00+00:00,,,170.0
54290,37451,29953,22163,Shipped,2023-01-14 05:44:51+00:00,2023-01-15 06:29:00+00:00,,,170.0
62067,42818,34227,10312,Shipped,2023-01-28 15:48:16+00:00,2023-01-27 04:30:00+00:00,,,170.0
62100,42842,34248,2629,Shipped,2023-04-16 03:55:49+00:00,2023-04-17 03:34:00+00:00,,,170.0
71182,49065,39187,13448,Shipped,2023-12-21 15:32:41+00:00,2023-12-24 10:43:00+00:00,,,170.0
72882,50215,40084,23964,Shipped,2023-06-05 11:51:11+00:00,2023-06-05 21:55:00+00:00,,,170.0
75414,51925,41435,13448,Shipped,2024-03-27 15:43:56+00:00,2024-03-26 17:06:00+00:00,,,170.0
83375,57446,45790,6495,Shipped,2021-08-05 23:21:14+00:00,2021-08-02 15:39:00+00:00,,,170.0
86184,59353,47302,19704,Shipped,2023-05-16 12:50:28+00:00,2023-05-15 06:53:00+00:00,,,170.0
93104,64124,51103,6495,Shipped,2022-12-11 01:29:43+00:00,2022-12-12 16:47:00+00:00,,,170.0
100050,68939,54995,23911,Shipped,2020-07-24 07:57:53+00:00,2020-07-25 02:12:00+00:00,,,170.0
101156,69675,55567,20540,Shipped,2023-08-29 08:21:11+00:00,2023-08-28 02:21:00+00:00,,,170.0
105970,72962,58270,6001,Shipped,2024-03-27 07:12:48+00:00,2024-03-28 14:06:00+00:00,,,170.0
110467,76118,60867,6495,Shipped,2024-04-28 03:52:36+00:00,2024-04-25 12:36:00+00:00,,,170.0
119229,82160,65679,13448,Shipped,2024-02-18 15:34:42+00:00,2024-02-15 22:40:00+00:00,,,170.0
143634,99108,79387,13448,Shipped,2023-03-15 11:34:41+00:00,2023-03-17 21:09:00+00:00,,,170.0
144136,99453,79676,20987,Shipped,2023-04-09 07:52:50+00:00,2023-04-09 10:32:00+00:00,,,170.0
156476,107954,86378,20987,Shipped,2023-04-21 04:01:19+00:00,2023-04-21 10:28:00+00:00,,,170.0
166253,114678,91819,19704,Shipped,2023-01-22 04:10:08+00:00,2023-01-18 11:22:00+00:00,,,170.0
170643,117711,94237,6001,Shipped,2023-01-18 08:26:06+00:00,2023-01-17 00:32:00+00:00,,,170.0
173851,119932,96020,20987,Shipped,2023-12-15 14:14:33+00:00,2023-12-18 02:41:00+00:00,,,170.0
174619,120469,96456,20635,Shipped,2023-06-23 12:35:59+00:00,2023-06-24 12:58:00+00:00,,,170.0
180736,124728,99927,14128,Shipped,2023-01-23 23:22:38+00:00,2023-01-25 11:41:00+00:00,,,170.0
66588,45956,36681,22890,Cancelled,2024-04-29 04:23:18+00:00,,,,170.00999450683594
78511,54044,43152,22890,Cancelled,2022-03-28 04:04:34+00:00,,,,170.00999450683594
87700,60386,48122,17878,Cancelled,2024-05-09 14:40:45.977230+00:00,,,,170.00999450683594
129198,89047,71256,22890,Cancelled,2023-10-02 23:41:00+00:00,,,,170.00999450683594
27986,19348,15429,22890,Complete,2022-03-06 07:38:35+00:00,2022-03-04 05:33:00+00:00,2022-03-08 18:29:00+00:00,,170.00999450683594
46681,32240,25765,22890,Complete,2023-02-23 09:58:27+00:00,2023-02-25 04:37:00+00:00,2023-02-25 08:05:00+00:00,,170.00999450683594
74766,51483,41088,17878,Complete,2021-02-20 14:45:15+00:00,2021-02-20 10:09:00+00:00,2021-02-22 13:13:00+00:00,,170.00999450683594
110017,75807,60608,17878,Complete,2022-09-19 02:43:51+00:00,2022-09-21 12:23:00+00:00,2022-09-26 06:50:00+00:00,,170.00999450683594
174204,120175,96203,17711,Complete,2023-01-30 04:36:28+00:00,2023-01-30 12:43:00+00:00,2023-02-03 18:48:00+00:00,,170.00999450683594
58941,40636,32512,17711,Processing,2023-10-22 04:58:25+00:00,,,,170.00999450683594
82475,56816,45308,17711,Processing,2022-07-08 11:32:19+00:00,,,,170.00999450683594
88283,60793,48474,22890,Processing,2023-04-11 23:39:10+00:00,,,,170.00999450683594
168794,116447,93250,22890,Processing,2022-06-26 11:34:17+00:00,,,,170.00999450683594
11776,8114,6374,17878,Returned,2023-07-28 09:02:57+00:00,2023-07-25 10:09:00+00:00,2023-07-25 17:05:00+00:00,2023-07-26 04:20:00+00:00,170.00999450683594
19710,13596,10771,22890,Returned,2022-06-08 02:43:27+00:00,2022-06-09 00:16:00+00:00,2022-06-11 23:41:00+00:00,2022-06-13 08:40:00+00:00,170.00999450683594
23935,16515,13161,22890,Shipped,2023-03-30 16:25:12+00:00,2023-03-30 14:15:00+00:00,,,170.00999450683594
29864,20624,16434,22890,Shipped,2024-05-06 08:39:36+00:00,2024-05-07 12:38:00+00:00,,,170.00999450683594
30750,21247,16937,22890,Shipped,2022-06-30 14:59:36+00:00,2022-06-30 16:53:00+00:00,,,170.00999450683594
84821,58437,46594,22890,Shipped,2024-03-11 08:05:08+00:00,2024-03-11 13:19:00+00:00,,,170.00999450683594
135212,93267,74641,17711,Shipped,2022-08-28 23:23:21+00:00,2022-08-29 16:28:00+00:00,,,170.00999450683594
130910,90243,72194,8609,Cancelled,2023-12-29 09:29:30+00:00,,,,170.25
126926,87489,69968,8609,Complete,2022-05-08 01:48:03+00:00,2022-05-10 22:01:00+00:00,2022-05-14 13:55:00+00:00,,170.25
24669,17033,13573,8609,Processing,2023-10-13 14:21:42+00:00,,,,170.25
74015,50982,40704,8609,Processing,2024-05-11 01:39:28+00:00,,,,170.25
84526,58234,46434,8609,Returned,2023-07-31 16:07:06+00:00,2023-07-30 22:32:00+00:00,2023-08-02 02:53:00+00:00,2023-08-03 21:25:00+00:00,170.25
109076,75138,60068,8609,Returned,2022-03-12 01:42:42+00:00,2022-03-14 13:34:00+00:00,2022-03-18 19:51:00+00:00,2022-03-21 10:45:00+00:00,170.25
139821,96456,77221,8609,Returned,2022-04-14 07:39:37+00:00,2022-04-13 17:38:00+00:00,2022-04-17 22:39:00+00:00,2022-04-19 09:56:00+00:00,170.25
129896,89511,71602,8609,Shipped,2021-12-13 15:17:18+00:00,2021-12-16 02:22:00+00:00,,,170.25
171326,118169,94588,13455,Cancelled,2023-05-17 12:03:33+00:00,,,,170.42999267578125
23962,16537,13187,13455,Processing,2023-08-23 09:37:10+00:00,,,,170.42999267578125
28565,19758,15757,13455,Processing,2022-08-12 00:46:03+00:00,,,,170.42999267578125
69222,47755,38124,13455,Processing,2024-04-22 08:04:10+00:00,,,,170.42999267578125
146632,101187,81083,13455,Processing,2022-04-15 17:45:54+00:00,,,,170.42999267578125
14490,9990,7891,13455,Returned,2024-02-24 02:14:08+00:00,2024-02-23 02:32:00+00:00,2024-02-23 11:47:00+00:00,2024-02-24 13:50:00+00:00,170.42999267578125
173678,119805,95929,13455,Returned,2020-01-01 07:13:19+00:00,2020-01-02 20:58:00+00:00,2020-01-03 16:53:00+00:00,2020-01-04 15:17:00+00:00,170.42999267578125
44199,30523,24382,5926,Cancelled,2020-07-30 03:33:00+00:00,,,,170.97999572753906
178226,122989,98541,5926,Complete,2022-11-25 06:51:32+00:00,2022-11-27 13:50:00+00:00,2022-11-29 05:17:00+00:00,,170.97999572753906
72628,50040,39950,5926,Returned,2023-05-25 08:02:14+00:00,2023-05-27 04:25:00+00:00,2023-05-31 11:21:00+00:00,2023-06-01 05:17:00+00:00,170.97999572753906
149158,102919,82417,5926,Shipped,2023-08-19 07:45:36+00:00,2023-08-15 23:34:00+00:00,,,170.97999572753906
25727,17777,14176,5063,Cancelled,2022-06-15 07:16:18+00:00,,,,170.99000549316406
147563,101832,81568,5063,Cancelled,2020-07-29 06:39:27+00:00,,,,170.99000549316406
168717,116387,93198,4847,Cancelled,2022-09-26 23:43:12+00:00,,,,170.99000549316406
176837,122024,97763,4847,Cancelled,2024-04-24 23:01:05+00:00,,,,170.99000549316406
12980,8943,7037,4847,Complete,2024-04-15 16:34:38+00:00,2024-04-16 15:17:00+00:00,2024-04-17 18:54:00+00:00,,170.99000549316406
128297,88434,70749,4847,Complete,2023-02-28 00:36:13+00:00,2023-02-26 10:31:00+00:00,2023-03-02 18:48:00+00:00,,170.99000549316406
148588,102528,82120,5063,Complete,2024-04-30 12:09:08+00:00,2024-04-29 05:47:00+00:00,2024-05-02 02:32:00+00:00,,170.99000549316406
156834,108188,86569,5063,Complete,2022-05-06 00:42:53+00:00,2022-05-08 12:58:00+00:00,2022-05-10 16:15:00+00:00,,170.99000549316406
31775,21977,17496,5063,Processing,2020-11-27 02:04:18+00:00,,,,170.99000549316406
47128,32550,26009,5063,Processing,2024-01-30 02:07:11+00:00,,,,170.99000549316406
77051,53027,42315,5063,Processing,2023-05-26 01:15:54+00:00,,,,170.99000549316406
166969,115164,92223,5063,Processing,2024-05-03 02:29:08+00:00,,,,170.99000549316406
81800,56342,44931,5063,Returned,2024-02-02 15:13:44+00:00,2024-02-04 22:09:00+00:00,2024-02-06 04:34:00+00:00,2024-02-07 11:53:00+00:00,170.99000549316406
17679,12194,9642,5063,Shipped,2023-10-30 01:23:53+00:00,2023-10-30 13:36:00+00:00,,,170.99000549316406
27939,19319,15414,5063,Shipped,2023-12-16 06:41:18+00:00,2023-12-18 00:11:00+00:00,,,170.99000549316406
140198,96712,77419,5063,Shipped,2024-02-23 05:14:15+00:00,2024-02-25 05:14:00+00:00,,,170.99000549316406
162344,112000,89645,4847,Shipped,2024-04-13 09:28:29+00:00,2024-04-15 21:06:00+00:00,,,170.99000549316406
72722,50107,39990,4826,Cancelled,2023-05-18 06:27:27+00:00,,,,171.0
120437,83003,66374,4826,Cancelled,2021-03-02 14:17:59+00:00,,,,171.0
5222,3531,2698,13132,Complete,2024-04-08 23:25:16+00:00,2024-04-11 07:41:00+00:00,2024-04-15 11:01:00+00:00,,171.0
