customer_id,recency,frequency,monetary,F_score,R_score,M_score,RFM_score,segment
14057,133,1,72.48999977111816,1,4,3,413,Inactive Customers
92010,174,1,143.86000442504883,1,4,4,414,Inactive Customers
1073,1052,1,48.0,1,1,2,112,Lost
48289,1102,1,78.0,1,1,3,113,Lost
73928,273,1,39.0,1,3,2,312,Inactive Customers
69929,234,1,74.0,1,3,3,313,Inactive Customers
43961,497,1,25.0,1,2,1,211,Inactive Customers
85581,600,1,20.950000762939453,1,2,1,211,Inactive Customers
69600,55,1,198.0,1,5,5,515,High-Value New
60944,441,1,42.9900016784668,1,3,2,312,Inactive Customers
60695,291,2,43.5,2,3,2,322,Repeat Buyers
95319,2,1,26.989999771118164,1,5,1,511,New Customers
22321,16,1,57.9900016784668,1,5,3,513,New Customers
60254,1063,1,40.02000045776367,1,1,2,112,Lost
51598,664,1,68.94999694824219,1,2,3,213,Inactive Customers
87931,794,1,36.75,1,2,2,212,Lost
39696,7,1,34.97999954223633,1,5,2,512,New Customers
72205,117,1,189.0,1,4,5,415,Inactive Customers
81943,26,1,175.9099998474121,1,5,5,515,High-Value New
73238,283,2,58.06999969482422,2,3,3,323,Repeat Buyers
66291,364,1,20.0,1,3,1,311,Inactive Customers
92259,691,1,29.40999984741211,1,2,2,212,Inactive Customers
52680,1239,1,178.0,1,1,5,115,Lost
7379,455,1,158.0,1,3,5,315,Inactive Customers
7628,1067,1,94.0,1,1,4,114,Lost
16284,458,1,23.989999771118164,1,2,1,211,Inactive Customers
42252,755,1,66.0,1,2,3,213,Lost
50908,22,1,49.959999084472656,1,5,3,513,New Customers
86457,1443,1,36.950000762939446,1,1,2,112,Lost
52431,3,1,58.0,1,5,3,513,New Customers
65415,1087,1,22.489999771118164,1,1,1,111,Lost
41611,5,1,56.0,1,5,3,513,New Customers
26463,625,1,60.6100001335144,1,2,3,213,Inactive Customers
8020,124,1,66.94999980926514,1,4,3,413,Inactive Customers
9935,1000,1,85.65999984741211,1,1,4,114,Lost
12099,65,2,199.9800071716309,2,5,5,525,Repeat Buyers
11017,995,1,98.0,1,1,4,114,Lost
40340,78,1,58.0,1,5,3,513,New Customers
7708,190,1,31.989999771118164,1,4,2,412,Inactive Customers
98110,161,1,22.0,1,4,1,411,Inactive Customers
55660,432,1,133.4900016784668,1,3,4,314,Inactive Customers
35431,11,1,44.38999938964844,1,5,2,512,New Customers
19092,931,2,60.0,2,1,3,123,Repeat Buyers
94174,512,1,44.9900016784668,1,2,2,212,Inactive Customers
36404,329,1,25.0,1,3,1,311,Inactive Customers
901,80,1,75.0,1,5,3,513,New Customers
24047,830,3,266.7700004577637,3,1,5,135,Loyal Customers
3772,40,1,10.409999847412108,1,5,1,511,New Customers
99129,1091,1,112.5,1,1,4,114,Lost
8727,427,1,35.599998474121094,1,3,2,312,Inactive Customers
7754,86,1,46.4900016784668,1,4,2,412,New Customers
91163,22,1,374.99000549316406,1,5,5,515,High-Value New
9746,993,2,383.98999786376953,2,1,5,125,Repeat Buyers
15156,120,1,29.989999771118164,1,4,2,412,Inactive Customers
43397,411,1,63.950000762939446,1,3,3,313,Inactive Customers
21130,301,1,54.9900016784668,1,3,3,313,Inactive Customers
41860,86,1,87.9900016784668,1,4,4,414,New Customers
48807,805,1,42.97999954223633,1,2,2,212,Lost
31495,78,1,115.77999877929688,1,5,4,514,New Customers
71074,55,1,57.93000030517578,1,5,3,513,New Customers
93702,314,1,22.989999771118164,1,3,1,311,Inactive Customers
17618,643,1,29.989999771118164,1,2,2,212,Inactive Customers
92700,320,1,119.98000144958496,1,3,4,314,Inactive Customers
84874,186,1,69.48000144958496,1,4,3,413,Inactive Customers
24502,228,2,74.35000038146973,2,4,3,423,Repeat Buyers
71452,146,1,179.99000549316406,1,4,5,415,Inactive Customers
72454,192,1,17.75,1,4,1,411,Inactive Customers
7190,43,2,97.55000019073486,2,5,4,524,Repeat Buyers
80938,329,1,18.809999465942383,1,3,1,311,Inactive Customers
54140,656,1,49.5,1,2,2,212,Inactive Customers
74446,674,1,59.0,1,2,3,213,Inactive Customers
88764,679,1,65.0,1,2,3,213,Inactive Customers
78946,605,1,79.97000122070312,1,2,3,213,Inactive Customers
13682,612,1,43.920000076293945,1,2,2,212,Inactive Customers
89766,259,1,15.18000030517578,1,3,1,311,Inactive Customers
63626,75,1,76.98999786376953,1,5,3,513,New Customers
32892,15,1,30.200000762939453,1,5,2,512,New Customers
72926,550,1,67.98999786376953,1,2,3,213,Inactive Customers
77426,851,1,89.98999786376953,1,1,4,114,Lost
65524,27,1,105.83999633789062,1,5,4,514,New Customers
88246,1495,1,24.979999542236328,1,1,1,111,Lost
62106,10,1,25.0,1,5,1,511,New Customers
93656,1410,1,222.9900016784668,1,1,5,115,Lost
67516,51,1,144.0,1,5,4,514,High-Value New
46268,796,1,25.0,1,2,1,211,Lost
28956,83,1,30.0,1,4,2,412,New Customers
78900,72,1,7.679999828338623,1,5,1,511,New Customers
90802,199,2,548.3800029754639,2,4,5,425,Repeat Buyers
40858,1167,1,135.94000244140625,1,1,4,114,Lost
24611,304,1,126.5,1,3,4,314,Inactive Customers
28939,906,1,14.600000381469728,1,1,1,111,Lost
49749,188,1,124.0,1,4,4,414,Inactive Customers
59235,161,1,65.4000015258789,1,4,3,413,Inactive Customers
71389,273,1,80.0,1,3,3,313,Inactive Customers
96776,808,2,137.9799976348877,2,2,4,224,Repeat Buyers
46251,168,1,99.98999786376952,1,4,4,414,Inactive Customers
76547,443,1,86.98999786376953,1,3,4,314,Inactive Customers
98674,558,1,89.0,1,2,4,214,Inactive Customers
85690,52,1,9.40999984741211,1,5,1,511,New Customers
50187,160,1,20.43000030517578,1,4,1,411,Inactive Customers
75528,1059,1,99.98999786376952,1,1,4,114,Lost
45232,170,1,135.94000244140625,1,4,4,414,Inactive Customers
97655,46,1,38.9900016784668,1,5,2,512,New Customers
18574,163,1,80.0,1,4,3,413,Inactive Customers
7691,364,2,181.3199987411499,2,3,5,325,Repeat Buyers
3363,75,1,258.960000038147,1,5,5,515,High-Value New
27622,3,1,55.74999999999999,1,5,3,513,New Customers
15720,608,1,286.92000007629395,1,2,5,215,Inactive Customers
15265,1298,1,52.98999977111816,1,1,3,113,Lost
2281,192,1,33.9900016784668,1,4,2,412,Inactive Customers
83291,1597,1,98.0,1,1,4,114,Lost
71137,7,1,32.0,1,5,2,512,New Customers
48667,319,1,34.0,1,3,2,312,Inactive Customers
58153,140,1,38.680000305175774,1,4,2,412,Inactive Customers
94111,52,1,11.56999969482422,1,5,1,511,New Customers
68581,890,1,55.9900016784668,1,1,3,113,Lost
14137,562,1,112.9900016784668,1,2,4,214,Inactive Customers
92385,559,2,89.95999908447266,2,2,4,224,Repeat Buyers
85893,136,1,134.98999977111816,1,4,4,414,Inactive Customers
65587,35,1,54.9900016784668,1,5,3,513,New Customers
57761,972,1,195.0399990081787,1,1,5,115,Lost
46205,164,2,450.9799995422363,2,4,5,425,Repeat Buyers
13745,1494,1,140.0,1,1,4,114,Lost
72517,40,2,139.98999977111816,2,5,4,524,Repeat Buyers
83337,157,1,19.989999771118164,1,4,1,411,Inactive Customers
41877,593,1,3.990000009536743,1,2,1,211,Inactive Customers
16991,558,1,116.52000045776369,1,2,4,214,Inactive Customers
94157,841,1,97.0,1,1,4,114,Lost
7253,612,1,73.62999725341797,1,2,3,213,Inactive Customers
89829,882,1,145.3000030517578,1,1,4,114,Lost
79009,147,1,24.5,1,4,1,411,Inactive Customers
35385,778,1,14.399999618530272,1,2,1,211,Lost
40795,1371,1,308.9800033569336,1,1,5,115,Lost
761,1311,1,213.9900016784668,1,1,5,115,Lost
88747,546,2,87.97000122070312,2,2,4,224,Repeat Buyers
27419,516,1,29.989999771118164,1,2,2,212,Inactive Customers
99175,792,1,18.0,1,2,1,211,Lost
67453,545,1,25.0,1,2,1,211,Inactive Customers
50141,814,1,89.9800033569336,1,2,4,214,Lost
52305,71,2,69.97000122070312,2,5,3,523,Repeat Buyers
23091,14,1,136.45000076293945,1,5,4,514,High-Value New
22009,824,1,91.44999694824216,1,1,4,114,Lost
56633,18,1,15.600000381469728,1,5,1,511,New Customers
62043,559,1,36.0,1,2,2,212,Inactive Customers
24439,777,1,15.720000267028809,1,2,1,211,Lost
85956,1385,1,50.0,1,1,3,113,Lost
77300,151,1,25.0,1,4,1,411,Inactive Customers
15783,31,1,247.9900016784668,1,5,5,515,High-Value New
59988,484,1,24.0,1,2,1,211,Inactive Customers
94612,31,2,428.9800052642822,2,5,5,525,Repeat Buyers
80217,89,2,235.0,2,4,5,425,Repeat Buyers
36012,46,1,158.0,1,5,5,515,High-Value New
53324,897,1,683.5100002288818,1,1,5,115,Lost
40732,410,1,38.450000762939446,1,3,2,312,Inactive Customers
47396,86,1,8.989999771118164,1,4,1,411,New Customers
13055,134,1,98.0,1,4,4,414,Inactive Customers
56052,865,1,25.0,1,1,1,111,Lost
30084,309,1,92.90000152587888,1,3,4,314,Inactive Customers
4399,24,2,119.92000198364258,2,5,4,524,Repeat Buyers
11063,157,1,25.0,1,4,1,411,Inactive Customers
20738,2,1,169.0,1,5,5,515,High-Value New
43460,1070,1,239.9900054931641,1,1,5,115,Lost
38050,1092,1,274.290002822876,1,1,5,115,Lost
10828,668,1,49.9900016784668,1,2,3,213,Inactive Customers
26148,67,1,99.98999786376952,1,5,4,514,New Customers
12082,309,1,152.98999977111816,1,3,5,315,Inactive Customers
34114,587,1,50.0,1,2,3,213,Inactive Customers
16802,173,1,17.950000762939453,1,4,1,411,Inactive Customers
56570,223,1,29.96999931335449,1,4,2,412,Inactive Customers
15454,1065,1,205.0,1,1,5,115,Lost
97858,1198,1,4.579999923706056,1,1,1,111,Lost
91366,5,1,65.0,1,5,3,513,New Customers
47914,219,1,10.109999656677246,1,4,1,411,Inactive Customers
82710,232,2,70.6899995803833,2,3,3,323,Repeat Buyers
50078,280,1,84.77999877929688,1,3,4,314,Inactive Customers
32766,3,1,50.0,1,5,3,513,New Customers
37486,499,2,239.4499969482422,2,2,5,225,Repeat Buyers
698,350,1,27.89999961853028,1,3,2,312,Inactive Customers
84608,107,1,240.6999988555908,1,4,5,415,High-Value New
44150,29,1,65.0,1,5,3,513,New Customers
50642,101,1,36.0,1,4,2,412,New Customers
78774,115,2,488.830005645752,2,4,5,425,Repeat Buyers
11518,627,1,57.0,1,2,3,213,Inactive Customers
70118,489,1,64.5,1,2,3,213,Inactive Customers
60506,883,1,67.0,1,1,3,113,Lost
84482,295,1,250.0,1,3,5,315,Inactive Customers
95302,344,1,360.98999977111816,1,3,5,315,Inactive Customers
77818,716,1,29.989999771118164,1,2,2,212,Lost
59424,129,1,13.0,1,4,1,411,Inactive Customers
57260,721,1,64.48000144958496,1,2,3,213,Lost
68080,579,1,99.98999786376952,1,2,4,214,Inactive Customers
85392,1605,1,27.989999771118164,1,1,2,112,Lost
42112,477,1,45.0,1,2,2,212,Inactive Customers
45358,138,2,27.0,2,4,2,422,Repeat Buyers
86474,438,1,90.0,1,3,4,314,Inactive Customers
82381,235,2,127.71000099182127,2,3,4,324,Repeat Buyers
20864,9,2,171.9900016784668,2,5,5,525,Repeat Buyers
86709,469,1,44.9900016784668,1,2,2,212,Inactive Customers
635,428,1,222.2199993133545,1,3,5,315,Inactive Customers
46832,98,1,34.75,1,4,2,412,New Customers
25584,4,1,64.94999694824219,1,5,3,513,New Customers
8899,216,1,36.0,1,4,2,412,Inactive Customers
34867,180,1,33.06999969482422,1,4,2,412,Inactive Customers
8272,16,1,203.3100004196167,1,5,5,515,High-Value New
8,296,1,24.690000534057617,1,3,1,311,Inactive Customers
12929,511,1,13.0,1,2,1,211,Inactive Customers
8601,1,1,129.4399995803833,1,5,4,514,High-Value New
92119,323,1,371.98999977111816,1,3,5,315,Inactive Customers
81299,699,1,14.8100004196167,1,2,1,211,Inactive Customers
12537,44,1,150.0,1,5,5,515,High-Value New
51097,41,1,15.989999771118164,1,5,1,511,New Customers
20801,10,1,68.0,1,5,3,513,New Customers
61917,112,2,126.68000030517578,2,4,4,424,Repeat Buyers
57589,1411,1,32.0,1,1,2,112,Lost
9981,236,2,402.9799995422363,2,3,5,325,Repeat Buyers
18637,103,1,17.989999771118164,1,4,1,411,New Customers
59361,353,2,332.0200004577637,2,3,5,325,Repeat Buyers
60443,87,3,165.30999755859372,3,4,5,435,Loyal Customers
83165,3,1,8.979999542236328,1,5,1,511,New Customers
69099,486,1,53.0,1,2,3,213,Inactive Customers
57197,482,1,135.04000282287598,1,2,4,214,Inactive Customers
52869,326,2,62.540000915527344,2,3,3,323,Repeat Buyers
74509,34,1,37.5,1,5,2,512,New Customers
81001,683,1,34.310001373291016,1,2,2,212,Inactive Customers
46377,372,1,239.53000736236567,1,3,5,315,Inactive Customers
79919,690,1,17.049999237060547,1,2,1,211,Inactive Customers
79527,87,1,25.0,1,4,1,411,New Customers
64379,588,1,247.0,1,2,5,215,Inactive Customers
80609,141,2,390.20000076293945,2,4,5,425,Repeat Buyers
91429,1380,1,318.0,1,1,5,115,Lost
78445,566,1,216.3500022888184,1,2,5,215,Inactive Customers
86019,2,1,96.29000186920166,1,5,4,514,New Customers
57887,494,1,107.16000366210938,1,2,4,214,Inactive Customers
82773,194,1,129.99000549316406,1,4,4,414,Inactive Customers
75199,439,1,90.0,1,3,4,314,Inactive Customers
74117,1483,1,36.98999977111816,1,1,2,112,Lost
81691,158,2,46.3799991607666,2,4,2,422,Repeat Buyers
48000,16,1,50.0,1,5,3,513,New Customers
93367,228,1,49.9900016784668,1,4,3,413,Inactive Customers
28103,505,2,42.98999977111816,2,2,2,222,Repeat Buyers
53573,514,2,243.50000190734863,2,2,5,225,Repeat Buyers
36593,16,1,34.0,1,5,2,512,New Customers
19613,187,1,18.989999771118164,1,4,1,411,Inactive Customers
11123,306,1,78.0,1,3,3,313,Inactive Customers
74821,602,1,1037.9499969482422,1,2,5,215,Inactive Customers
23881,180,2,195.93999862670896,2,4,5,425,Repeat Buyers
1282,140,2,80.88000011444092,2,4,3,423,Repeat Buyers
97635,242,1,302.13000106811523,1,3,5,315,Inactive Customers
83311,251,1,79.0,1,3,3,313,Inactive Customers
40861,158,1,44.98999977111816,1,4,2,412,Inactive Customers
66331,843,1,58.060001373291016,1,1,3,113,Lost
13825,982,1,15.0,1,1,1,111,Lost
67682,42,2,402.4799995422363,2,5,5,525,Repeat Buyers
79089,502,1,133.97999954223633,1,2,4,214,Inactive Customers
2587,758,1,48.0,1,2,2,212,Lost
96069,320,1,14.0,1,3,1,311,Inactive Customers
40815,1326,1,42.950000762939446,1,1,2,112,Lost
18216,426,1,59.5,1,3,3,313,Inactive Customers
83357,571,1,154.04999923706055,1,2,5,215,Inactive Customers
89099,24,1,12.890000343322754,1,5,1,511,New Customers
1113,289,1,18.96999931335449,1,3,1,311,Inactive Customers
29454,1119,1,58.0,1,1,3,113,Lost
94718,1106,1,9.989999771118164,1,1,1,111,Lost
6855,162,2,348.7700080871582,2,4,5,425,Repeat Buyers
35073,13,1,42.0,1,5,2,512,New Customers
77738,39,1,40.0,1,5,2,512,New Customers
12474,577,1,481.7200040817261,1,2,5,215,Inactive Customers
23835,1074,1,37.7400016784668,1,1,2,112,Lost
87625,123,1,80.70999908447266,1,4,3,413,Inactive Customers
64811,19,1,116.70000076293944,1,5,4,514,New Customers
65149,86,1,157.0,1,4,5,415,High-Value New
87702,14,1,17.5,1,5,1,511,New Customers
84708,1131,1,37.900001525878906,1,1,2,112,Lost
63583,4,1,242.18999862670896,1,5,5,515,High-Value New
29623,212,1,169.0,1,4,5,415,Inactive Customers
72288,742,1,22.989999771118164,1,2,1,211,Lost
97420,995,1,12.800000190734863,1,1,1,111,Lost
97758,3,1,37.2599983215332,1,5,2,512,New Customers
63460,19,1,59.0,1,5,3,513,New Customers
18139,3,1,25.0,1,5,1,511,New Customers
43609,1302,1,129.95000076293945,1,1,4,114,Lost
94887,12,2,581.9499969482422,2,5,5,525,Repeat Buyers
62278,459,1,128.0,1,2,4,214,Inactive Customers
51040,47,1,199.0,1,5,5,515,High-Value New
87579,451,2,137.48999786376953,2,3,4,324,Repeat Buyers
85000,3,1,417.9799957275391,1,5,5,515,High-Value New
42212,1263,1,69.0,1,1,3,113,Lost
19736,233,1,55.0,1,3,3,313,Inactive Customers
87410,274,1,202.0,1,3,5,315,Inactive Customers
86351,25,1,25.0,1,5,1,511,New Customers
9726,89,1,41.79999923706056,1,4,2,412,New Customers
97466,1029,1,25.329999923706048,1,1,1,111,Lost
32202,310,1,89.5,1,3,4,314,Inactive Customers
63629,850,1,45.86000061035156,1,1,2,112,Lost
20841,1537,1,55.0,1,1,3,113,Lost
54801,4,1,36.0,1,5,2,512,New Customers
74867,116,1,13.489999771118164,1,4,1,411,Inactive Customers
86105,918,1,173.1200008392334,1,1,5,115,Lost
5627,142,1,39.9900016784668,1,4,2,412,Inactive Customers
22607,16,1,18.0,1,5,1,511,New Customers
82298,973,1,419.0,1,1,5,115,Lost
2295,1490,1,34.0,1,1,2,112,Lost
59484,512,1,54.9900016784668,1,2,3,213,Inactive Customers
31097,393,1,20.950000762939453,1,3,1,311,Inactive Customers
8544,450,1,168.06000137329102,1,3,5,315,Inactive Customers
34014,1284,1,96.95000171661376,1,1,4,114,Lost
26875,494,1,59.0,1,2,3,213,Inactive Customers
6563,306,1,24.0,1,3,1,311,Inactive Customers
52345,131,1,19.5,1,4,1,411,Inactive Customers
78030,723,1,43.97999954223633,1,2,2,212,Lost
32248,1374,1,60.0,1,1,3,113,Lost
55216,3,1,13.0,1,5,1,511,New Customers
40738,842,1,44.9900016784668,1,1,2,112,Lost
16988,242,1,16.0,1,3,1,311,Inactive Customers
31312,227,2,204.1699981689453,2,4,5,425,Repeat Buyers
45375,156,1,43.310001373291016,1,4,2,412,Inactive Customers
76510,808,2,127.94000053405762,2,2,4,224,Repeat Buyers
90573,451,1,29.989999771118164,1,3,2,312,Inactive Customers
2341,53,1,30.950000762939453,1,5,2,512,New Customers
56198,186,1,99.98999977111816,1,4,4,414,Inactive Customers
26921,524,1,25.0,1,2,1,211,Inactive Customers
77984,736,1,1042.9900016784668,1,2,5,215,Lost
66623,773,2,306.45000076293945,2,2,5,225,Repeat Buyers
17970,976,1,62.36000061035156,1,1,3,113,Lost
49643,488,1,95.4900016784668,1,2,4,214,Inactive Customers
29331,117,1,48.7400016784668,1,4,2,412,Inactive Customers
83234,332,1,169.0,1,3,5,315,Inactive Customers
94595,34,1,49.9900016784668,1,5,3,513,New Customers
40692,1278,1,54.950000762939446,1,1,3,113,Lost
81714,8,3,124.94000053405762,3,5,4,534,Loyal Customers
95777,15,2,57.43000030517578,2,5,3,523,Repeat Buyers
36424,6,1,89.0,1,5,4,514,New Customers
56736,742,1,178.0,1,2,5,215,Lost
36762,39,1,49.5,1,5,2,512,New Customers
89391,10,2,102.88000297546388,2,5,4,524,Repeat Buyers
26291,350,1,14.989999771118164,1,3,1,311,Inactive Customers
37990,616,1,371.5700073242188,1,2,5,215,Inactive Customers
49105,901,1,48.950000762939446,1,1,2,112,Lost
58302,135,2,59.97999954223633,2,4,3,423,Repeat Buyers
69079,171,1,39.9900016784668,1,4,2,412,Inactive Customers
13994,1322,2,123.16999816894533,2,1,4,124,Repeat Buyers
58946,159,1,64.0,1,4,3,413,Inactive Customers
47877,33,1,61.2400016784668,1,5,3,513,New Customers
93321,51,1,14.989999771118164,1,5,1,511,New Customers
5089,515,1,219.57000350952148,1,2,5,215,Inactive Customers
90911,662,1,79.98999786376953,1,2,3,213,Inactive Customers
35534,406,2,208.43999767303467,2,3,5,325,Repeat Buyers
37944,57,1,46.400001525878906,1,5,2,512,New Customers
69371,129,2,283.9500026702881,2,4,5,425,Repeat Buyers
92093,133,1,329.989990234375,1,4,5,415,Inactive Customers
15468,29,1,18.0,1,5,1,511,New Customers
69125,1079,1,53.0,1,1,3,113,Lost
58010,121,1,51.789999008178725,1,4,3,413,Inactive Customers
37698,1276,1,33.0,1,1,2,112,Lost
3861,130,1,10.6899995803833,1,4,1,411,Inactive Customers
96699,218,1,24.950000762939453,1,4,1,411,Inactive Customers
81545,15,2,151.86000061035156,2,5,5,525,Repeat Buyers
48415,179,1,54.85000038146973,1,4,3,413,Inactive Customers
78628,1023,1,13.199999809265137,1,1,1,111,Lost
24771,74,2,333.9000015258789,2,5,5,525,Repeat Buyers
68312,2,1,78.0,1,5,3,513,New Customers
98004,32,3,263.9199981689453,3,5,5,535,Loyal Customers
54724,15,2,104.95000076293944,2,5,4,524,Repeat Buyers
6440,440,1,352.0,1,3,5,315,Inactive Customers
61173,74,1,65.0,1,5,3,513,New Customers
86643,634,1,55.0,1,2,3,213,Inactive Customers
63214,497,1,13.789999961853027,1,2,1,211,Inactive Customers
64519,187,1,45.58999824523926,1,4,2,412,Inactive Customers
34137,658,1,168.0,1,2,5,215,Inactive Customers
5919,59,2,48.8799991607666,2,5,2,522,Repeat Buyers
25816,1520,1,141.32999801635742,1,1,4,114,Lost
67436,89,1,10.0,1,4,1,411,New Customers
87994,48,1,22.5,1,5,1,511,New Customers
3523,310,1,15.989999771118164,1,3,1,311,Inactive Customers
85767,633,1,306.8099994659424,1,2,5,215,Inactive Customers
38528,1450,1,12.989999771118164,1,1,1,111,Lost
63045,1282,1,25.0,1,1,1,111,Lost
94472,328,1,119.98999786376952,1,3,4,314,Inactive Customers
55385,253,1,39.9900016784668,1,3,2,312,Inactive Customers
21425,592,1,75.0,1,2,3,213,Inactive Customers
62647,321,1,54.9900016784668,1,3,3,313,Inactive Customers
36009,110,2,51.66000175476074,2,4,3,423,Repeat Buyers
85461,33,2,194.9900054931641,2,5,5,525,Repeat Buyers
93951,105,1,39.950000762939446,1,4,2,412,New Customers
55906,21,1,13.0,1,5,1,511,New Customers
34658,226,2,388.6900062561035,2,4,5,425,Repeat Buyers
18846,789,2,296.98999977111816,2,2,5,225,Repeat Buyers
68618,537,1,306.58999824523926,1,2,5,215,Inactive Customers
83772,319,1,208.98999977111816,1,3,5,315,Inactive Customers
43271,124,1,19.449999809265137,1,4,1,411,Inactive Customers
97881,339,1,25.0,1,3,1,311,Inactive Customers
10662,304,3,141.1099967956543,3,3,4,334,Loyal Customers
30728,36,3,91.4000005722046,3,5,4,534,Loyal Customers
39802,1026,1,161.93000030517578,1,1,5,115,Lost
85169,1053,2,108.83000183105467,2,1,4,124,Repeat Buyers
30038,480,1,15.989999771118164,1,2,1,211,Inactive Customers
12013,686,1,85.0,1,2,4,214,Inactive Customers
50104,1560,1,29.950000762939453,1,1,2,112,Lost
9849,227,2,71.48999977111816,2,4,3,423,Repeat Buyers
63998,10,1,16.0,1,5,1,511,New Customers
84064,264,1,71.98999786376953,1,3,3,313,Inactive Customers
88515,34,1,10.0,1,5,1,511,New Customers
41276,592,1,124.0,1,2,4,214,Inactive Customers
38757,665,1,199.9499969482422,1,2,5,215,Inactive Customers
8959,29,1,74.98999786376953,1,5,3,513,New Customers
34429,1506,1,40.9900016784668,1,1,2,112,Lost
53911,39,2,64.9900016784668,2,5,3,523,Repeat Buyers
62816,65,2,274.25000381469727,2,5,5,525,Repeat Buyers
10370,361,1,9.3100004196167,1,3,1,311,Inactive Customers
92614,973,1,33.880001068115234,1,1,2,112,Lost
22192,163,1,8.760000228881836,1,4,1,411,Inactive Customers
87041,1094,1,88.0,1,1,4,114,Lost
74698,56,1,49.9900016784668,1,5,3,513,New Customers
71366,63,2,219.72000122070312,2,5,5,525,Repeat Buyers
45896,81,1,24.8799991607666,1,4,1,411,New Customers
37867,148,1,25.0,1,4,1,411,Inactive Customers
55677,336,1,10.659999847412108,1,3,1,311,Inactive Customers
30207,19,1,7.0,1,5,1,511,New Customers
49228,853,1,19.989999771118164,1,1,1,111,Lost
19075,6,1,26.96999931335449,1,5,1,511,New Customers
65272,240,1,65.04999923706056,1,3,3,313,Inactive Customers
11415,244,1,59.5,1,3,3,313,Inactive Customers
90158,334,1,74.83000183105469,1,3,3,313,Inactive Customers
68604,60,1,13.039999961853027,1,5,1,511,New Customers
68910,550,1,17.989999771118164,1,2,1,211,Inactive Customers
21302,28,1,18.0,1,5,1,511,New Customers
72242,1593,1,129.0,1,1,4,114,Lost
83603,320,1,12.75,1,3,1,311,Inactive Customers
92308,188,1,302.5,1,4,5,415,Inactive Customers
38651,80,1,19.989999771118164,1,5,1,511,New Customers
20257,400,1,8.77999973297119,1,3,1,311,Inactive Customers
50410,369,1,75.0,1,3,3,313,Inactive Customers
13871,97,1,44.9900016784668,1,4,2,412,New Customers
11707,526,1,95.0,1,2,4,214,Inactive Customers
54495,823,1,24.89999961853028,1,1,1,111,Lost
3294,152,1,42.5,1,4,2,412,Inactive Customers
37283,54,1,42.880001068115234,1,5,2,512,New Customers
48644,23,1,45.98999977111816,1,5,2,512,New Customers
15637,84,1,55.97999954223633,1,4,3,413,New Customers
17801,608,1,33.59000015258789,1,2,2,212,Inactive Customers
4674,103,1,52.0,1,4,3,413,New Customers
27396,1117,1,33.30000019073486,1,1,2,112,Lost
68020,388,1,16.399999618530273,1,3,1,311,Inactive Customers
83019,417,1,89.97999954223633,1,3,4,314,Inactive Customers
24542,730,2,161.48999977111816,2,2,5,225,Repeat Buyers
44608,1782,1,8.630000114440918,1,1,1,111,Lost
13181,1685,1,25.0,1,1,1,111,Lost
6148,297,1,89.5,1,3,4,314,Inactive Customers
60297,607,1,30.0,1,2,2,212,Inactive Customers
71658,593,1,32.0,1,2,2,212,Inactive Customers
58133,129,1,220.0,1,4,5,415,Inactive Customers
35411,19,1,53.94000053405762,1,5,3,513,New Customers
74300,258,1,46.950000762939446,1,3,2,312,Inactive Customers
3463,732,1,135.0,1,2,4,214,Lost
23360,146,1,41.9900016784668,1,4,2,412,Inactive Customers
64150,967,1,10.0,1,1,1,111,Lost
85707,440,1,234.97000122070312,1,3,5,315,Inactive Customers
88624,1619,1,29.989999771118164,1,1,2,112,Lost
31850,601,1,22.0,1,2,1,211,Inactive Customers
28933,858,1,36.950000762939446,1,1,2,112,Lost
4459,355,2,392.939998626709,2,3,5,325,Repeat Buyers
67376,183,1,155.60000038146973,1,4,5,415,Inactive Customers
11598,711,1,13.729999542236328,1,2,1,211,Lost
82481,236,1,39.950000762939446,1,3,2,312,Inactive Customers
36072,207,1,24.989999771118164,1,4,1,411,Inactive Customers
41691,10,1,170.0,1,5,5,515,High-Value New
44207,281,1,144.74000549316406,1,3,4,314,Inactive Customers
20489,14,1,163.94999980926514,1,5,5,515,High-Value New
10078,530,1,324.99000549316406,1,2,5,215,Inactive Customers
21485,199,1,103.5,1,4,4,414,Inactive Customers
9082,511,1,54.4900016784668,1,2,3,213,Inactive Customers
75511,269,1,25.0,1,3,1,311,Inactive Customers
88409,157,1,175.0,1,4,5,415,Inactive Customers
58717,1076,1,90.3000030517578,1,1,4,114,Lost
79779,182,2,239.98999786376956,2,4,5,425,Repeat Buyers
53098,229,2,234.8799991607666,2,4,5,425,Repeat Buyers
75820,662,1,75.72999954223633,1,2,3,213,Inactive Customers
10433,378,1,47.9900016784668,1,3,2,312,Inactive Customers
31681,8,2,211.4300022125244,2,5,5,525,Repeat Buyers
58485,32,1,179.0,1,5,5,515,High-Value New
82959,304,1,74.98999786376953,1,3,3,313,Inactive Customers
62985,867,1,105.96999740600586,1,1,4,114,Lost
60068,296,1,18.0,1,3,1,311,Inactive Customers
85538,365,1,39.9900016784668,1,3,2,312,Inactive Customers
51578,1309,1,71.25,1,1,3,113,Lost
35594,366,1,287.9800033569336,1,3,5,315,Inactive Customers
38820,501,1,39.9900016784668,1,2,2,212,Inactive Customers
84233,496,1,20.0,1,2,1,211,Inactive Customers
45435,1,1,69.98999786376953,1,5,3,513,New Customers
27459,541,1,18.75,1,2,1,211,Inactive Customers
18969,338,1,8.0,1,3,1,311,Inactive Customers
