id,order_id,user_id,product_id,inventory_item_id,status,created_at,shipped_at,delivered_at,returned_at,sale_price
16422,11331,8950,23882,44369,Shipped,2022-12-31 07:30:18 UTC,2022-12-30 09:45:00 UTC,,,350
19976,13779,10916,20101,53913,Shipped,2023-03-14 11:25:25 UTC,2023-03-14 20:01:00 UTC,,,350
35351,24433,19553,23882,95408,Shipped,2024-01-02 01:05:45 UTC,2024-01-02 07:02:00 UTC,,,350
54490,37591,30060,21227,147000,Shipped,2023-11-12 13:58:01 UTC,2023-11-14 10:01:00 UTC,,,350
56471,38943,31172,23702,152387,Shipped,2023-10-18 04:09:15 UTC,2023-10-17 14:24:00 UTC,,,350
60245,41554,33245,23882,162607,Shipped,2020-12-28 13:18:04 UTC,2020-12-28 12:42:00 UTC,,,350
64622,44599,35641,21227,174540,Shipped,2022-10-05 07:52:08 UTC,2022-10-07 10:16:00 UTC,,,350
127305,87759,70203,21227,343638,Shipped,2023-06-12 00:27:58 UTC,2023-06-13 06:32:00 UTC,,,350
130779,90144,72113,8822,353056,Shipped,2023-08-02 09:29:15 UTC,2023-07-30 15:36:00 UTC,,,350
137245,94682,75736,21227,370497,Shipped,2023-03-21 13:45:40 UTC,2023-03-19 05:16:00 UTC,,,350
166699,114975,92080,20101,449968,Shipped,2024-04-04 13:23:52 UTC,2024-04-04 18:09:00 UTC,,,350
171981,118615,94969,23882,464256,Shipped,2023-10-04 21:24:22 UTC,2023-10-07 16:41:00 UTC,,,350
44318,30608,24449,7617,119541,Cancelled,2022-01-26 04:37:02 UTC,,,,352
53972,37231,29782,3679,145575,Cancelled,2024-05-05 00:33:56 UTC,,,,352
69952,48245,38529,785,188974,Cancelled,2023-08-20 01:34:25 UTC,,,,352
101998,70262,56041,7617,275507,Cancelled,2022-10-23 09:28:38 UTC,,,,352
109362,75342,60238,21142,295314,Cancelled,2023-12-20 01:08:03 UTC,,,,352
153297,105777,84673,785,413832,Cancelled,2023-12-07 09:11:30 UTC,,,,352
11891,8197,6440,785,32125,Complete,2023-02-25 02:35:44 UTC,2023-02-25 22:19:00 UTC,2023-03-01 11:10:00 UTC,,352
42672,29477,23574,21142,115113,Complete,2023-03-16 09:11:16 UTC,2023-03-15 19:29:00 UTC,2023-03-17 07:43:00 UTC,,352
78052,53717,42880,21142,210756,Complete,2024-04-16 23:49:37 UTC,2024-04-18 04:36:00 UTC,2024-04-22 10:09:00 UTC,,352
82629,56925,45395,3130,223109,Complete,2024-02-14 05:40:39 UTC,2024-02-13 19:16:00 UTC,2024-02-15 00:07:00 UTC,,352
119003,82011,65561,3130,321228,Complete,2023-10-19 02:16:47 UTC,2023-10-21 22:00:00 UTC,2023-10-22 04:18:00 UTC,,352
122782,84656,67682,7617,331463,Complete,2024-03-31 00:23:36 UTC,2024-03-31 01:26:00 UTC,2024-04-04 08:25:00 UTC,,352
127508,87899,70317,3130,344182,Complete,2024-03-17 12:31:34 UTC,2024-03-17 22:33:00 UTC,2024-03-21 04:19:00 UTC,,352
148886,102732,82285,785,401876,Complete,2021-04-22 13:15:08 UTC,2021-04-19 02:55:00 UTC,2021-04-21 11:38:00 UTC,,352
164963,113772,91114,785,445303,Complete,2021-06-10 17:38:40 UTC,2021-06-11 21:16:00 UTC,2021-06-15 10:35:00 UTC,,352
172559,119012,95302,785,465793,Complete,2023-06-01 12:27:37 UTC,2023-06-02 07:59:00 UTC,2023-06-04 19:59:00 UTC,,352
46414,32048,25612,7617,125189,Processing,2023-05-26 14:59:56 UTC,,,,352
85295,58765,46849,21142,230313,Processing,2023-09-25 03:53:07 UTC,,,,352
95757,65964,52599,3130,258592,Processing,2022-08-16 01:01:56 UTC,,,,352
98571,67875,54157,7617,266181,Processing,2022-06-25 04:50:55 UTC,,,,352
85035,58583,46707,785,229606,Returned,2022-12-08 03:47:04 UTC,2022-12-09 11:40:00 UTC,2022-12-13 16:09:00 UTC,2022-12-16 05:48:00 UTC,352
149520,103167,82616,7617,403606,Returned,2022-10-24 06:15:46 UTC,2022-10-24 13:42:00 UTC,2022-10-28 14:43:00 UTC,2022-10-29 11:39:00 UTC,352
32538,22499,17916,785,87817,Shipped,2023-07-22 10:48:35 UTC,2023-07-21 03:22:00 UTC,,,352
44419,30675,24503,3130,119814,Shipped,2023-09-11 14:05:33 UTC,2023-09-12 18:44:00 UTC,,,352
54381,37510,30003,7617,146678,Shipped,2023-12-20 08:27:57 UTC,2023-12-21 01:03:00 UTC,,,352
64299,44376,35467,7617,173652,Shipped,2022-11-04 02:53:27 UTC,2022-11-04 03:39:00 UTC,,,352
97874,67409,53781,3679,264277,Shipped,2024-04-20 04:48:36 UTC,2024-04-21 21:55:00 UTC,,,352
132818,91580,73309,785,358552,Shipped,2024-03-02 12:19:04 UTC,2024-03-05 12:00:00 UTC,,,352
142735,98490,78889,785,385319,Shipped,2024-02-14 04:48:31 UTC,2024-02-14 23:14:00 UTC,,,352
26200,18111,14436,21533,70747,Cancelled,2023-12-13 17:10:02 UTC,,,,355
44749,30910,24700,21533,120711,Complete,2023-09-16 17:41:28 UTC,2023-09-18 06:22:00 UTC,2023-09-22 04:17:00 UTC,,355
150966,104162,83401,21533,407504,Shipped,2023-08-03 17:15:58 UTC,2023-08-06 16:37:00 UTC,,,355
18482,12768,10129,3579,49870,Returned,2024-02-25 12:07:20 UTC,2024-02-25 20:44:00 UTC,2024-02-28 17:44:00 UTC,2024-03-02 15:02:00 UTC,355.989990234375
74393,51237,40894,3579,200888,Shipped,2019-11-15 15:02:14 UTC,2019-11-17 18:28:00 UTC,,,355.989990234375
57206,39434,31556,20456,154424,Cancelled,2023-12-28 01:35:11 UTC,,,,357
32936,22769,18149,20456,88908,Complete,2024-02-26 16:36:32 UTC,2024-02-28 22:19:00 UTC,2024-02-29 17:12:00 UTC,,357
52963,36542,29231,3978,142835,Complete,2022-08-14 16:27:50 UTC,2022-08-11 21:13:00 UTC,2022-08-12 09:39:00 UTC,,357
100371,69143,55142,20456,271063,Complete,2023-12-17 03:18:04 UTC,2023-12-17 21:32:00 UTC,2023-12-22 18:01:00 UTC,,357
134279,92607,74108,20456,362517,Complete,2023-09-21 17:24:21 UTC,2023-09-23 09:29:00 UTC,2023-09-24 21:35:00 UTC,,357
43877,30305,24216,20456,118354,Shipped,2022-12-02 05:25:19 UTC,2022-12-02 21:05:00 UTC,,,357
100772,69408,55365,3978,272163,Shipped,2023-02-22 06:30:55 UTC,2023-02-20 16:17:00 UTC,,,357
125509,86512,69155,20456,338835,Shipped,2024-05-06 10:30:15 UTC,2024-05-06 11:09:00 UTC,,,357
172683,119104,95380,3978,466137,Shipped,2021-12-16 10:19:58 UTC,2021-12-17 03:01:00 UTC,,,357
49785,34349,27459,23962,134241,Cancelled,2023-02-21 17:34:43 UTC,,,,358
121602,83836,67015,23962,328216,Cancelled,2022-05-01 14:00:49 UTC,,,,358
73063,50332,40189,23962,197284,Complete,2024-02-27 15:23:01 UTC,2024-02-29 04:54:00 UTC,2024-03-02 11:23:00 UTC,,358
2652,1824,1411,23962,7129,Processing,2024-01-14 04:41:48 UTC,,,,358
7822,5355,4148,23962,21133,Processing,2021-05-07 09:16:52 UTC,,,,358
96873,66732,53238,23962,261588,Processing,2023-04-05 22:42:11 UTC,,,,358
39990,27609,22091,23962,107870,Returned,2022-08-15 02:22:34 UTC,2022-08-13 13:49:00 UTC,2022-08-13 15:57:00 UTC,2022-08-15 23:05:00 UTC,358
7803,5341,4137,23962,21086,Shipped,2022-03-17 09:40:55 UTC,2022-03-16 00:14:00 UTC,,,358
59617,41105,32875,23962,160911,Shipped,2024-02-03 01:16:53 UTC,2024-02-01 10:28:00 UTC,,,358
135839,93690,74952,23962,366736,Shipped,2023-02-01 03:27:39 UTC,2023-02-01 23:58:00 UTC,,,358
91212,62824,50091,8821,246283,Cancelled,2023-04-17 12:34:09 UTC,,,,359
67477,46576,37158,8821,182292,Complete,2021-06-26 11:42:07 UTC,2021-06-26 20:11:00 UTC,2021-06-29 06:12:00 UTC,,359
136507,94160,75334,8821,368519,Processing,2023-07-20 07:31:30 UTC,,,,359
74286,51168,40848,8821,200605,Returned,2021-08-24 05:34:05 UTC,2021-08-23 01:11:00 UTC,2021-08-23 16:09:00 UTC,2021-08-25 15:52:00 UTC,359
637,451,336,8821,1712,Shipped,2023-03-18 06:52:45 UTC,2023-03-18 23:20:00 UTC,,,359
55267,38130,30516,8821,149121,Shipped,2022-06-18 23:56:19 UTC,2022-06-21 08:02:00 UTC,,,359
124947,86116,68817,8821,337347,Shipped,2023-12-10 21:50:29 UTC,2023-12-13 22:43:00 UTC,,,359
44791,30947,24721,9795,120819,Cancelled,2024-04-21 01:00:11 UTC,,,,360
46648,32218,25752,9795,125822,Cancelled,2024-01-17 00:06:53 UTC,,,,360
82033,56503,45061,20112,221477,Cancelled,2023-01-12 11:00:29 UTC,,,,360
104599,72026,57480,9795,282480,Cancelled,2023-02-14 06:37:43 UTC,,,,360
14894,10267,8114,20112,40264,Complete,2022-07-19 13:33:17 UTC,2022-07-21 14:11:00 UTC,2022-07-23 11:37:00 UTC,,360
39939,27575,22064,20112,107731,Complete,2021-05-09 14:15:51 UTC,2021-05-07 00:53:00 UTC,2021-05-08 22:31:00 UTC,,360
47048,32492,25964,9795,126887,Complete,2024-03-27 14:19:40 UTC,2024-03-27 13:24:00 UTC,2024-03-29 09:17:00 UTC,,360
62884,43397,34690,20112,169777,Complete,2022-12-08 07:51:37 UTC,2022-12-09 08:12:00 UTC,2022-12-12 18:19:00 UTC,,360
11986,8266,6495,20112,32387,Processing,2023-11-13 12:01:09 UTC,,,,360
52765,36406,29115,9795,142289,Processing,2023-08-05 23:29:27 UTC,,,,360
98006,67496,53850,9795,264632,Processing,2023-05-27 15:28:13 UTC,,,,360
130235,89748,71787,20112,351570,Processing,2023-09-12 02:46:03 UTC,,,,360
61224,42233,33763,9795,165273,Returned,2023-10-06 21:41:10 UTC,2023-10-08 07:28:00 UTC,2023-10-12 08:55:00 UTC,2023-10-13 15:06:00 UTC,360
72762,50135,40022,20112,196489,Returned,2023-08-28 15:42:56 UTC,2023-08-29 23:06:00 UTC,2023-09-02 01:24:00 UTC,2023-09-03 05:34:00 UTC,360
136989,94496,75596,20112,369817,Returned,2022-08-20 02:19:25 UTC,2022-08-17 23:19:00 UTC,2022-08-19 12:04:00 UTC,2022-08-21 03:04:00 UTC,360
5912,4029,3099,9795,16000,Shipped,2024-04-20 01:09:12 UTC,2024-04-16 20:18:00 UTC,,,360
57230,39457,31576,20112,154487,Shipped,2023-11-08 05:05:45 UTC,2023-11-09 09:53:00 UTC,,,360
61779,42621,34070,9795,166761,Shipped,2024-02-17 05:22:54 UTC,2024-02-19 04:21:00 UTC,,,360
82285,56681,45212,20112,222162,Shipped,2022-12-13 04:41:05 UTC,2022-12-10 18:27:00 UTC,,,360
99731,68705,54817,9795,269306,Shipped,2022-09-29 15:14:39 UTC,2022-09-29 14:59:00 UTC,,,360
148804,102672,82242,20112,401665,Shipped,2022-11-13 04:24:49 UTC,2022-11-12 14:08:00 UTC,,,360
176232,121603,97438,20112,475722,Shipped,2022-12-11 02:21:33 UTC,2022-12-12 09:44:00 UTC,,,360
63742,43982,35151,7499,172103,Cancelled,2020-10-03 03:38:16 UTC,,,,366
16827,11602,9155,7499,45470,Complete,2024-04-08 14:09:05 UTC,2024-04-05 20:00:00 UTC,2024-04-06 09:07:00 UTC,,366
126369,87110,69644,7499,341128,Complete,2022-03-06 04:28:37 UTC,2022-03-03 02:54:00 UTC,2022-03-07 15:56:00 UTC,,366
42812,29576,23658,7499,115490,Processing,2023-09-09 16:24:49 UTC,,,,366
136350,94063,75259,7499,368102,Processing,2024-03-26 03:14:34 UTC,,,,366
101414,69848,55696,7499,273941,Returned,2022-12-11 08:44:38 UTC,2022-12-12 11:25:00 UTC,2022-12-16 00:00:00 UTC,2022-12-17 09:37:00 UTC,366
12874,8873,6983,7499,34776,Shipped,2024-04-19 05:23:59 UTC,2024-04-21 11:10:00 UTC,,,366
53177,36685,29357,3886,143411,Cancelled,2022-07-06 09:12:04 UTC,,,,368
132522,91383,73156,21114,357756,Cancelled,2019-10-02 15:43:42 UTC,,,,368
143069,98719,79069,21114,386195,Cancelled,2024-03-26 13:52:13 UTC,,,,368
178401,123112,98645,21114,481564,Cancelled,2022-11-19 05:33:17 UTC,,,,368
63255,43652,34898,3454,170798,Complete,2023-06-17 14:14:20 UTC,2023-06-18 02:34:00 UTC,2023-06-18 17:20:00 UTC,,368
75321,51866,41380,3886,203411,Complete,2024-05-08 10:28:58.401134 UTC,2024-05-09 08:13:05.401134 UTC,2024-05-09 15:32:05.401134 UTC,,368
82224,56638,45169,3454,221982,Complete,2023-04-02 05:29:11 UTC,2023-04-03 11:37:00 UTC,2023-04-05 09:00:00 UTC,,368
82643,56935,45404,21114,223153,Complete,2024-01-11 15:19:47 UTC,2024-01-13 16:27:00 UTC,2024-01-13 20:09:00 UTC,,368
103094,71031,56697,3886,278442,Complete,2022-08-04 08:13:06 UTC,2022-08-06 11:49:00 UTC,2022-08-11 10:18:00 UTC,,368
51717,35703,28549,3886,139450,Processing,2021-10-20 16:18:38 UTC,,,,368
52008,35896,28705,21114,140248,Processing,2024-04-02 14:55:55 UTC,,,,368
20514,14130,11214,21114,55370,Returned,2024-03-12 16:18:01 UTC,2024-03-13 10:33:00 UTC,2024-03-15 11:46:00 UTC,2024-03-17 17:55:00 UTC,368
28425,19663,15682,3454,76822,Returned,2023-07-11 14:08:56 UTC,2023-07-13 15:14:00 UTC,2023-07-16 16:19:00 UTC,2023-07-18 00:58:00 UTC,368
36037,24903,19924,3454,97217,Returned,2021-06-11 14:07:41 UTC,2021-06-14 03:52:00 UTC,2021-06-14 23:53:00 UTC,2021-06-17 15:34:00 UTC,368
88673,61067,48696,21114,239447,Returned,2021-01-29 04:05:17 UTC,2021-01-29 13:26:00 UTC,2021-02-02 08:50:00 UTC,2021-02-05 05:12:00 UTC,368
16285,11234,8875,3886,44002,Shipped,2021-08-31 11:54:58 UTC,2021-08-29 18:32:00 UTC,,,368
22123,15236,12144,3454,59724,Shipped,2024-05-06 14:05:41 UTC,2024-05-03 10:15:00 UTC,,,368
36170,24993,20006,21114,97582,Shipped,2021-05-22 13:23:22 UTC,2021-05-24 15:26:00 UTC,,,368
81982,56470,45036,3454,221338,Shipped,2024-02-10 12:13:04 UTC,2024-02-10 11:10:00 UTC,,,368
79569,54789,43752,3463,214828,Cancelled,2023-02-21 09:33:01 UTC,,,,374
14540,10027,7919,3463,39289,Complete,2024-05-04 11:13:51 UTC,2024-05-06 04:07:00 UTC,2024-05-10 01:57:00 UTC,,374
32992,22805,18173,3810,89061,Complete,2023-04-20 14:10:43 UTC,2023-04-23 10:18:00 UTC,2023-04-23 15:45:00 UTC,,374
56157,38729,30992,3810,151534,Complete,2024-03-16 04:19:21 UTC,2024-03-13 15:44:00 UTC,2024-03-14 22:01:00 UTC,,374
122656,84566,67615,3810,331132,Complete,2023-07-27 02:51:59 UTC,2023-07-27 22:45:00 UTC,2023-07-31 12:17:00 UTC,,374
128937,88872,71111,3810,348043,Complete,2022-08-22 00:29:54 UTC,2022-08-22 04:58:00 UTC,2022-08-24 12:48:00 UTC,,374
145447,100381,80417,3810,392550,Complete,2024-03-04 14:45:27 UTC,2024-03-05 08:01:00 UTC,2024-03-09 12:56:00 UTC,,374
168629,116327,93155,3463,455229,Processing,2023-05-23 17:04:14 UTC,,,,374
15565,10737,8495,3463,42058,Returned,2022-05-09 05:35:32 UTC,2022-05-06 20:57:00 UTC,2022-05-07 04:00:00 UTC,2022-05-08 05:59:00 UTC,374
81869,56392,44970,3810,221032,Returned,2024-03-31 11:22:48 UTC,2024-03-30 12:31:00 UTC,2024-04-04 01:09:00 UTC,2024-04-05 13:52:00 UTC,374
135372,93373,74720,3463,365477,Returned,2020-09-24 14:18:15 UTC,2020-09-24 22:02:00 UTC,2020-09-27 20:30:00 UTC,2020-09-28 00:04:00 UTC,374
49254,33972,27155,3463,132811,Shipped,2021-02-17 16:08:54 UTC,2021-02-19 05:32:00 UTC,,,374
97704,67283,53677,3463,263838,Shipped,2022-03-16 22:19:15 UTC,2022-03-17 19:41:00 UTC,,,374
122752,84635,67668,3810,331386,Shipped,2022-11-22 23:30:38 UTC,2022-11-25 20:28:00 UTC,,,374
124167,85600,68399,3463,335227,Shipped,2023-02-03 02:30:41 UTC,2023-02-04 06:04:00 UTC,,,374
5875,4001,3075,20436,15900,Cancelled,2023-11-14 03:39:05 UTC,,,,374.5
129255,89088,71279,20436,348904,Complete,2021-05-15 14:57:54 UTC,2021-05-12 20:10:00 UTC,2021-05-15 00:28:00 UTC,,374.5
60581,41787,33423,20436,163511,Shipped,2022-11-05 17:09:17 UTC,2022-11-08 02:28:00 UTC,,,374.5
163159,112546,90104,20436,440470,Shipped,2022-03-08 02:53:54 UTC,2022-03-10 20:04:00 UTC,,,374.5
30285,20924,16686,24242,81790,Complete,2023-07-16 13:12:14 UTC,2023-07-16 19:55:00 UTC,2023-07-17 05:46:00 UTC,,374.95001220703131
81814,56353,44942,24242,220874,Complete,2019-12-24 08:54:11 UTC,2019-12-26 22:12:00 UTC,2019-12-27 10:12:00 UTC,,374.95001220703131
126166,86977,69535,24242,340592,Complete,2024-04-30 07:58:41 UTC,2024-05-01 23:38:00 UTC,2024-05-03 21:44:00 UTC,,374.95001220703131
154477,106588,85325,24242,417022,Complete,2022-01-10 16:09:56 UTC,2022-01-10 19:29:00 UTC,2022-01-11 00:48:00 UTC,,374.95001220703131
162410,112047,89687,24242,438462,Returned,2023-07-22 10:28:44 UTC,2023-07-25 12:17:00 UTC,2023-07-30 02:10:00 UTC,2023-07-30 17:20:00 UTC,374.95001220703131
168962,116565,93353,24242,456097,Shipped,2022-08-18 09:54:12 UTC,2022-08-16 00:07:00 UTC,,,374.95001220703131
180729,124722,99924,24242,487787,Shipped,2021-11-09 03:29:24 UTC,2021-11-10 00:33:00 UTC,,,374.95001220703131
98148,67595,53919,24029,265027,Cancelled,2024-04-27 22:00:09 UTC,,,,375
101924,70211,56006,3588,275310,Cancelled,2023-10-27 03:25:04 UTC,,,,375
166824,115057,92141,7834,450305,Cancelled,2022-10-03 15:14:02 UTC,,,,375
169173,116702,93461,23857,456664,Cancelled,2023-05-19 05:52:28 UTC,,,,375
4336,2935,2243,20124,11714,Complete,2023-10-11 08:12:23 UTC,2023-10-11 18:26:00 UTC,2023-10-12 23:28:00 UTC,,375
4659,3135,2399,23857,12558,Complete,2024-03-12 06:37:21 UTC,2024-03-11 04:34:00 UTC,2024-03-14 16:19:00 UTC,,375
9330,6372,4956,23857,25207,Complete,2024-04-25 09:41:59 UTC,2024-04-23 22:56:00 UTC,2024-04-28 11:07:00 UTC,,375
21942,15109,12052,23857,59232,Complete,2024-05-06 00:17:38 UTC,2024-05-07 18:40:00 UTC,2024-05-11 21:14:00 UTC,,375
36638,25306,20246,7834,98824,Complete,2023-08-03 13:12:52 UTC,2023-08-06 00:11:00 UTC,2023-08-07 13:05:00 UTC,,375
59093,40739,32583,20124,159482,Complete,2020-01-29 08:52:05 UTC,2020-01-31 18:03:00 UTC,2020-02-05 05:08:00 UTC,,375
68539,47292,37741,20124,185173,Complete,2021-06-18 06:21:34 UTC,2021-06-19 17:45:00 UTC,2021-06-24 17:14:00 UTC,,375
74874,51560,41144,8766,202195,Complete,2022-06-26 08:24:37 UTC,2022-06-27 20:53:00 UTC,2022-06-29 12:20:00 UTC,,375
82993,57182,45592,23857,224089,Complete,2022-09-17 08:58:53 UTC,2022-09-19 18:29:00 UTC,2022-09-24 14:13:00 UTC,,375
110826,76372,61083,8766,299270,Complete,2024-02-03 00:36:08 UTC,2024-02-03 01:01:00 UTC,2024-02-05 21:14:00 UTC,,375
142901,98599,78975,20124,385765,Complete,2024-01-14 01:06:47 UTC,2024-01-13 09:34:00 UTC,2024-01-16 18:35:00 UTC,,375
143758,99190,79448,20124,388040,Complete,2024-05-13 05:25:46.824183 UTC,2024-05-10 20:09:22.824183 UTC,2024-05-14 02:48:22.824183 UTC,,375
155626,107373,85926,20124,420118,Complete,2023-01-22 12:05:25 UTC,2023-01-24 16:01:00 UTC,2023-01-26 05:02:00 UTC,,375
161251,111203,88984,24029,435298,Complete,2023-02-05 11:19:13 UTC,2023-02-06 19:36:00 UTC,2023-02-07 10:35:00 UTC,,375
172337,118863,95190,3588,465194,Complete,2023-11-26 02:40:09 UTC,2023-11-28 20:43:00 UTC,2023-12-01 16:45:00 UTC,,375
16458,11353,8967,20124,44467,Processing,2023-12-10 15:57:35 UTC,,,,375
36063,24918,19939,20124,97295,Processing,2024-03-14 15:11:13 UTC,,,,375
81728,56290,44895,20124,220645,Processing,2024-05-05 15:56:08.751139 UTC,,,,375
93333,64289,51252,23857,252044,Processing,2022-11-05 06:46:22 UTC,,,,375
108755,74923,59909,7834,293678,Processing,2023-11-20 22:07:46 UTC,,,,375
161933,111704,89420,8766,437150,Processing,2022-07-06 02:23:01 UTC,,,,375
3399,2320,1779,3588,9167,Returned,2022-08-25 03:18:29 UTC,2022-08-25 23:54:00 UTC,2022-08-28 19:57:00 UTC,2022-08-30 21:45:00 UTC,375
47277,32645,26086,24029,127484,Returned,2023-01-27 15:05:15 UTC,2023-01-29 23:26:00 UTC,2023-02-03 08:57:00 UTC,2023-02-04 23:34:00 UTC,375
47401,32737,26157,23857,127812,Returned,2024-04-03 06:42:14 UTC,2024-04-01 12:03:00 UTC,2024-04-06 10:34:00 UTC,2024-04-07 09:30:00 UTC,375
105518,72654,58015,20124,284982,Returned,2021-09-23 05:59:13 UTC,2021-09-20 14:33:00 UTC,2021-09-21 04:05:00 UTC,2021-09-23 22:00:00 UTC,375
158759,109508,87654,24029,428546,Returned,2023-06-03 04:39:26 UTC,2023-06-04 03:49:00 UTC,2023-06-07 02:25:00 UTC,2023-06-08 14:38:00 UTC,375
7155,4888,3768,23857,19350,Shipped,2024-04-29 22:18:43 UTC,2024-05-02 05:30:00 UTC,,,375
8689,5924,4592,24029,23449,Shipped,2022-10-07 23:04:19 UTC,2022-10-05 04:26:00 UTC,,,375
17297,11924,9424,23857,46724,Shipped,2023-12-23 13:35:28 UTC,2023-12-25 15:15:00 UTC,,,375
51653,35661,28513,24029,139278,Shipped,2023-06-17 02:42:18 UTC,2023-06-15 02:08:00 UTC,,,375
58882,40594,32485,23857,158911,Shipped,2020-05-07 09:50:00 UTC,2020-05-09 21:41:00 UTC,,,375
59682,41150,32907,7834,161088,Shipped,2023-06-26 23:09:20 UTC,2023-06-28 11:29:00 UTC,,,375
117372,80895,64719,3588,316815,Shipped,2024-05-04 13:07:20 UTC,2024-04-30 19:25:00 UTC,,,375
128433,88527,70828,24029,346665,Shipped,2022-07-29 04:11:40 UTC,2022-07-30 13:43:00 UTC,,,375
176574,121854,97636,24029,476623,Shipped,2022-09-29 13:54:35 UTC,2022-10-01 00:45:00 UTC,,,375
41298,28521,22824,3129,111394,Cancelled,2022-03-15 08:17:02 UTC,,,,378
46300,31979,25557,3861,124880,Cancelled,2020-05-23 22:43:10 UTC,,,,378
71963,49589,39610,7921,194360,Cancelled,2022-12-12 11:30:27 UTC,,,,378
92249,63538,50653,7921,249084,Cancelled,2023-10-05 14:39:25 UTC,,,,378
9486,6489,5057,3129,25632,Complete,2021-01-20 06:16:20 UTC,2021-01-21 16:11:00 UTC,2021-01-24 18:36:00 UTC,,378
31317,21655,17235,899,84531,Complete,2021-07-05 01:17:34 UTC,2021-07-05 22:11:00 UTC,2021-07-07 17:14:00 UTC,,378
31700,21926,17455,3861,85565,Complete,2023-12-26 12:22:01 UTC,2023-12-28 16:53:00 UTC,2023-12-30 03:25:00 UTC,,378
45477,31412,25093,899,122678,Complete,2024-03-25 06:58:56 UTC,2024-03-24 14:50:00 UTC,2024-03-29 11:35:00 UTC,,378
69954,48247,38531,7921,188980,Complete,2022-10-12 09:27:48 UTC,2022-10-13 05:04:00 UTC,2022-10-14 19:43:00 UTC,,378
165318,114017,91306,3129,446253,Complete,2022-12-30 00:34:54 UTC,2022-12-31 05:47:00 UTC,2023-01-04 11:42:00 UTC,,378
12833,8841,6961,7921,34670,Processing,2022-09-10 03:32:22 UTC,,,,378
133951,92367,73931,3129,361638,Processing,2023-11-10 23:10:22 UTC,,,,378
146678,101217,81101,899,395901,Processing,2023-02-13 10:53:18 UTC,,,,378
167709,115667,92640,3129,452707,Processing,2023-04-30 21:13:22 UTC,,,,378
159194,109795,87887,7921,429715,Returned,2023-10-23 10:36:27 UTC,2023-10-20 13:08:00 UTC,2023-10-21 08:11:00 UTC,2023-10-23 13:54:00 UTC,378
3149,2163,1662,3129,8494,Shipped,2024-03-20 23:04:59 UTC,2024-03-21 14:31:00 UTC,,,378
40214,27768,22212,3861,108479,Shipped,2022-01-09 10:34:17 UTC,2022-01-09 14:57:00 UTC,,,378
47166,32572,26025,3129,127191,Shipped,2023-12-28 23:17:43 UTC,2023-12-31 09:26:00 UTC,,,378
56956,39268,31414,7921,153758,Shipped,2020-03-08 22:03:45 UTC,2020-03-06 09:41:00 UTC,,,378
88965,61270,48856,3861,240237,Shipped,2023-08-06 08:00:15 UTC,2023-08-07 00:56:00 UTC,,,378
90489,62319,49698,7921,244331,Shipped,2022-04-06 06:50:25 UTC,2022-04-07 22:00:00 UTC,,,378
107371,73952,59096,3861,289969,Shipped,2023-06-11 14:57:52 UTC,2023-06-13 15:58:00 UTC,,,378
6809,4647,3587,24023,18437,Cancelled,2023-09-09 02:27:08 UTC,,,,379
64711,44670,35707,24102,174797,Cancelled,2022-06-25 14:54:27 UTC,,,,379
109945,75756,60571,24170,296879,Cancelled,2023-10-23 05:47:57 UTC,,,,379
111497,76859,61497,24170,301077,Cancelled,2020-12-02 12:56:15 UTC,,,,379
142787,98523,78913,24170,385455,Cancelled,2024-01-12 07:19:21 UTC,,,,379
16535,11402,9005,8490,44673,Complete,2024-04-07 22:21:51 UTC,2024-04-10 10:28:00 UTC,2024-04-13 22:54:00 UTC,,379
34533,23848,19062,24102,93194,Complete,2023-02-10 06:46:38 UTC,2023-02-09 11:38:00 UTC,2023-02-14 08:09:00 UTC,,379
40874,28227,22587,24102,110266,Complete,2024-05-03 15:55:27 UTC,2024-05-04 02:20:00 UTC,2024-05-06 17:26:00 UTC,,379
43389,29962,23965,24170,117053,Complete,2024-02-21 16:49:14 UTC,2024-02-23 02:16:00 UTC,2024-02-25 13:39:00 UTC,,379
71111,49018,39154,8490,192086,Complete,2024-01-09 17:05:58 UTC,2024-01-07 21:40:00 UTC,2024-01-09 03:46:00 UTC,,379
82490,56825,45312,24170,222720,Complete,2020-11-07 03:08:44 UTC,2020-11-09 09:53:00 UTC,2020-11-10 00:11:00 UTC,,379
115890,79834,63885,24023,312868,Complete,2023-11-09 07:43:53 UTC,2023-11-07 21:19:00 UTC,2023-11-12 11:30:00 UTC,,379
143109,98743,79086,8490,386297,Complete,2023-08-28 23:35:46 UTC,2023-08-31 09:38:00 UTC,2023-09-03 06:21:00 UTC,,379
162606,112177,89807,24170,438979,Complete,2024-04-18 10:32:03 UTC,2024-04-16 13:32:00 UTC,2024-04-17 21:22:00 UTC,,379
1361,938,722,8579,3649,Processing,2023-05-01 15:29:28 UTC,,,,379
7685,5258,4076,24170,20765,Processing,2021-04-30 02:32:57 UTC,,,,379
51387,35474,28363,8490,138559,Processing,2024-01-24 00:44:22 UTC,,,,379
64014,44161,35297,8490,172857,Processing,2023-07-02 13:52:24 UTC,,,,379
175423,121038,96944,24170,473512,Processing,2024-05-05 00:16:47 UTC,,,,379
45609,31506,25170,8579,123049,Returned,2023-06-19 07:10:27 UTC,2023-06-16 13:53:00 UTC,2023-06-21 08:09:00 UTC,2023-06-23 15:49:00 UTC,379
